,disclosed,mean_variance,black_litterman
2020-08-11,1.8167200933264225,1.4940377261842759,1.47209389378614
2020-08-12,1.8622955690283185,1.5282762363042135,1.5090322615334375
2020-08-13,1.8759267335010488,1.5325435686317923,1.5150903917565584
2020-08-14,1.8732176434866692,1.5349531012622377,1.515918790790054
2020-08-17,1.8961936544715179,1.5671203659536006,1.5516865499597983
2020-08-18,1.9242614697576004,1.5832192442690094,1.5733224246675857
2020-08-19,1.9181044239548017,1.5712612579214138,1.560646869017349
2020-08-20,1.9508310730490057,1.5914560756888463,1.5840637973710407
2020-08-21,1.9824421355950206,1.5985744480872581,1.5937711061199846
2020-08-24,1.9968346380142603,1.6115433410360283,1.6028199669994827
2020-08-25,2.0094582126420315,1.6221859050198337,1.6152989555183572
2020-08-26,2.101790788732093,1.6471828268705928,1.6478839248738895
2020-08-27,2.095254966173571,1.6416929663255304,1.6364967300290942
2020-08-28,2.1062417429650973,1.655815245387909,1.6526079344593743
2020-08-31,2.131642799904939,1.6731420136407644,1.678746949274894
2020-09-01,2.1913683361702283,1.7221040057217685,1.7427202231717835
2020-09-02,2.201739947029326,1.7275299984040036,1.747536358799952
2020-09-03,2.0660078029827265,1.6391612992575668,1.6398488824669677
2020-09-04,2.0299157238386454,1.6075349435562751,1.6024034018631772
2020-09-08,1.9330550416404533,1.54331618265302,1.531559561396264
2020-09-09,2.0009043550887182,1.5978944957269816,1.5937318657811483
2020-09-10,1.9539347300194372,1.5641659944823672,1.556947436631584
2020-09-11,1.9327101134976112,1.540797273224522,1.530199290329539
2020-09-14,1.968005829127554,1.5675945265087705,1.5577028650120592
2020-09-15,1.990155474613158,1.582419661021371,1.5743691209645985
2020-09-16,1.949996429952214,1.5534494327297668,1.5377891365222347
2020-09-17,1.9192772769496715,1.5260309098510152,1.5105838737047435
2020-09-18,1.8833114298168214,1.5072651607833376,1.4881807728399357
2020-09-21,1.9062030511694963,1.5240627655337242,1.519912316628216
2020-09-22,1.9454354552316424,1.5674353574182938,1.5650446629640793
2020-09-23,1.8704065784377077,1.5084641175416242,1.5045875124164565
2020-09-24,1.8855069854175124,1.5161782907701662,1.511763252422663
2020-09-25,1.9357927807142972,1.552193947330571,1.554967869806235
2020-09-28,1.9700737532770785,1.5863653629803494,1.5888527564418171
2020-09-29,1.9656038405736593,1.5824231339917467,1.5855531824917501
2020-09-30,1.9875520030245624,1.5940402494667252,1.6006247531699187
2020-10-01,2.012878622592645,1.6083766318296413,1.6204820274671348
2020-10-02,1.9569960205394723,1.5751451820527058,1.5875596576467101
2020-10-05,2.006779743861817,1.610921456120844,1.623902811238784
2020-10-06,1.9699383828807888,1.588946662514276,1.6055341757190134
2020-10-07,2.0094621891633397,1.6191389748009724,1.6345056874967927
2020-10-08,2.0123241622244126,1.6277765667064052,1.644419885317703
2020-10-09,2.0456778499290493,1.6399880006748961,1.6598577184278325
2020-10-12,2.117484918300609,1.6790546788660614,1.6987370222014324
2020-10-13,2.1081097614824524,1.687814529926279,1.712357743416371
2020-10-14,2.088925939305241,1.6627911075068427,1.6907651092444327
2020-10-15,2.074670227669468,1.6553805890839441,1.6810265184368427
2020-10-16,2.0603408969056356,1.6534635753283207,1.6779451735188222
2020-10-19,2.0165692998806777,1.620921351625145,1.6483771195345513
2020-10-20,2.030834962179897,1.627647351535215,1.6533499983598936
2020-10-21,2.021405047369906,1.6308445120045725,1.651193562214752
2020-10-22,2.0132431313639354,1.6242823365998706,1.6432135249402784
2020-10-23,2.0203312266317304,1.6271715386592953,1.6457185499911933
2020-10-26,1.9849286684341183,1.5932478607052543,1.6147394257435912
2020-10-27,2.0136342607374,1.6028542962186143,1.624270367479081
2020-10-28,1.9229453173495967,1.54487813674265,1.5682972961280743
2020-10-29,1.964196747087982,1.5820827027207587,1.6111677844846164
2020-10-30,1.907644012866691,1.5383474858292945,1.561688419522365
2020-11-02,1.9092661679819716,1.5434075049843075,1.5686966546289967
2020-11-03,1.9458629300844037,1.5731397275677816,1.593876095141952
2020-11-04,2.039696512787089,1.6388571139393138,1.6629106019973579
2020-11-05,2.0978078780334783,1.6945700785061113,1.7219128185371442
2020-11-06,2.104658298156262,1.7031258521659454,1.730026393402164
2020-11-09,2.0703021606712144,1.6965941354608889,1.7018124609591416
2020-11-10,2.022114616814827,1.6643542531705726,1.6766166171854417
2020-11-11,2.074485725565098,1.7068963885277288,1.726335185112562
2020-11-12,2.065424885799373,1.6996843425092096,1.7196246125909376
2020-11-13,2.0722681924264728,1.7023457282625618,1.7180419718193056
2020-11-16,2.0900581010771866,1.7253469251202773,1.737476593635338
2020-11-17,2.0892587080113882,1.7324184659567148,1.7462989641351105
2020-11-18,2.071021711349257,1.7139723235826,1.7243977971092108
2020-11-19,2.088712117149821,1.729388932678248,1.742351565141303
2020-11-20,2.0638011120689,1.71679590729023,1.735649956198803
2020-11-23,2.050046086478547,1.7237166404725466,1.738527049528478
2020-11-24,2.072603880420074,1.7460069114044405,1.758988759766193
2020-11-25,2.0747150317351655,1.7451510837275697,1.7617730490879617
2020-11-27,2.084274515422961,1.749338471862381,1.7676753161570655
2020-11-30,2.0893880405511904,1.7540131252410092,1.7758956515523345
2020-12-01,2.116189954945819,1.7679365871677677,1.7902712786305126
2020-12-02,2.101987443865925,1.7556909002482786,1.7789538822972235
2020-12-03,2.102433691350971,1.7695222436949298,1.7926270807304983
2020-12-04,2.1112284520265994,1.8089989144907779,1.8347047501767333
2020-12-07,2.1217836812247097,1.8120244255256959,1.8369057543466103
2020-12-08,2.1261190698263217,1.829335185364793,1.8578639494373654
2020-12-09,2.076584767578088,1.7950171599900508,1.82683263210766
2020-12-10,2.0889937332648354,1.812771616591683,1.8474579215613287
2020-12-11,2.0956326656954656,1.7956655896619385,1.830020701071968
2020-12-14,2.0975155062318467,1.7902288801002502,1.8258032460852678
2020-12-15,2.1316787357484266,1.8213378748562472,1.863324514009271
2020-12-16,2.1469642501892996,1.8316747260885675,1.8748302268026251
2020-12-17,2.157687480729676,1.8515299562348222,1.9019733793725144
2020-12-18,2.1505171123965168,1.8733058828206726,1.930019458466113
2020-12-21,2.163410498822299,1.882177751127415,1.9408829314646545
2020-12-22,2.1885771285737334,1.9378197234636756,2.0109237074993196
2020-12-23,2.170953680024412,1.9433069939150343,2.017425072843017
2020-12-24,2.1762454416003347,1.9493932299679895,2.0245907152244884
2020-12-28,2.2123608440228266,1.9633327642290774,2.0369536467385263
2020-12-29,2.2007370476723276,1.9497028532013012,2.019862767690475
2020-12-30,2.1935890420743998,1.9638827796631726,2.0374724190601627
2020-12-31,2.191211691826311,1.9745448524442866,2.0496609111854034
2021-01-04,2.152767910007518,1.9493403155582987,2.023740558566484
2021-01-05,2.173833515459846,1.9914584881925486,2.066229308327999
2021-01-06,2.116761084081853,2.0083559017039763,2.086068689040615
2021-01-07,2.175252540184742,2.0681049491965338,2.1554777230400424
2021-01-08,2.19204200271562,2.0665470727926154,2.151813721108546
2021-01-11,2.1661147699078644,2.0628960432284833,2.139864677114043
2021-01-12,2.153482044582028,2.04613295538943,2.1252462713362346
2021-01-13,2.17301487953557,2.0473999039071438,2.124736927587571
2021-01-14,2.1426933146654363,2.03684068920526,2.113899049170597
2021-01-15,2.1198902467161402,2.0210256913072318,2.1025467271705085
2021-01-19,2.1466680487249907,2.039864825726931,2.1198155564224055
2021-01-20,2.2253566290141094,2.0709443537353827,2.151014614698954
2021-01-21,2.257223895736583,2.076016571494711,2.15466461485988
2021-01-22,2.2683667018282145,2.095099674535317,2.1786083241024983
2021-01-25,2.2840199116106947,2.0931502944451763,2.1781721805402334
